LeagueIndex,UniqueUnitsMade,UniqueHotkeys,Age,HoursPerWeek,TotalHours,APM,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,ComplexUnitsMade,ComplexAbilitiesUsed,SelectByHotkeys,AssignToHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs
0,11,8,30,8,420,55.0902,52.0698,90.8174,3.3275,18,2.0085606,0,0,6.62403915,1.41027759,0,4.70E-01,14.74382565
1,10,5,17,4,1100,113.2008,52.6893,54.862,4.938,29,3.7172655,0.53873667,1.8316845,16.21595943,2.47818762,0.86197761,2.15494668,19.12513851
0,6,5,19,14,1260,166.6032,32.5688,63.4521,8.0046,15,9.272322,0,0,32.73596946,4.35404601,4.84E-01,1.048194,17.65807047
0,5,4,36,16,400,46.9092,38.1551,88.7805,2.9797,18,2.1081762,3.01E-01,0.48187188,3.19240917,0.54210852,1.81E-01,3.01E-01,14.81759748
1,6,10,22,4,700,147.1464,29.5452,53.1317,4.7122,25,4.6153989,1.1014002,0.8916021,47.04545304,4.24824957,1.73076795,0.78671367,21.50349813
0,8,4,26,10,300,108.3924,36.997,63.8084,5.8922,28,4.7929653,0,0,8.24598396,1.18536192,2.58E-01,1.90688472,17.21348541
0,5,5,17,4,50,101.7456,53.2066,82.963,5.8519,16,4.3995474,0,0,27.0334224,1.06013619,2.12E-01,4.77E-01,12.88063161
0,4,5,25,20,200,70.1022,55.7176,67.9766,3.5965,17,4.0466448,0,0,6.6769533,1.21399344,0,4.05E-01,17.29938528
0,6,6,17,10,50,115.2984,34.4605,57.4295,3.8656,19,3.6297036,0,0.767826,35.25015888,4.18814037,1.40E-01,1.67525721,21.2897016
0,10,4,21,16,500,99.282,54.3309,79.1971,3.5556,22,3.4848999,6.11E-02,0.12227868,40.65709293,1.03935285,1.83E-01,2.45E-01,17.05763691
0,6,1,20,10,600,98.7942,47.0741,71.447,6.4055,17,4.2660009,3.50E-01,0.27973611,1.53856188,1.40E-01,6.99E-02,3.07712376,15.17582601
0,8,3,25,8,500,113.7078,36.1928,45.6827,3.4615,25,3.3557076,0,0,22.0519521,1.9860462,0.54787518,4.79E-01,28.4894775
1,7,5,25,16,1000,87.3978,47.6429,61.4578,3.0711,14,5.2690599,0,1.0935945,19.88317287,1.29240621,0,0.59649354,22.36857147
0,3,4,25,20,600,156.9996,26.0984,71.0323,10.6935,11,3.6732987,0,0,53.02333953,3.03446853,1.11796209,1.91650644,9.90194994
0,3,4,22,6,400,72.4176,45.5,81.7905,5.6762,14,1.589814,0,0,2.45E-01,0.97835157,1.22E-01,1.71211392,12.8408544
0,12,5,27,12,600,138.0312,36.7072,47.4576,4.8206,46,4.536333,1.51211808,2.180286,18.18059571,2.39125761,1.68794811,2.63741859,24.89722002
0,7,3,17,14,650,56.643,68.3887,65.4592,3.0204,25,2.2107654,0,0.564453,1.88151354,0.79964352,0,1.9755855,18.43880508
1,6,8,24,8,450,108.8196,34.1583,53.9043,5.0718,29,7.150977,1.44955035,2.4642648,14.93038719,2.89910601,1.45E-01,1.11132459,20.19709476
0,6,2,16,24,100,59.7024,53.0476,74.1153,3.4881,19,3.4239942,0,0.8265015,1.06261596,1.77E-01,0,2.12522661,17.41506363
0,8,5,22,8,250,131.6652,29.6855,43.7238,4.1632,24,5.853744,0,0,12.53556657,0.66267207,0,3.14769897,26.39648259
1,8,3,28,10,2000,135.1194,44.3282,38.72,4.3048,25,7.364439,5.30E-01,3.3379722,11.65635801,2.38425372,2.12E-01,0.95370255,27.81630225
0,7,8,18,4,50,69.8706,65.1858,77.9773,4.3414,29,2.8271502,0,0,4.95280161,1.04157774,0,0.7439841,15.00720696
0,9,6,18,8,350,127.9752,29.4256,52.0307,5.4885,25,7.921989,0,0,10.65365478,1.36585413,0,3.28E-01,21.36194415
0,6,4,20,10,200,68.139,57.387,65.2099,2.7222,24,4.1373927,0.53385678,0.46712601,8.60842863,0.53385678,0,1.33E-01,21.62117304
0,7,4,19,6,500,85.2966,56.5,58.3203,3.0285,26,4.1085063,0,0.4565007,20.77071813,1.29341511,2.28E-01,1.36949679,21.37938219
0,8,6,18,14,700,154.9362,28.5196,46.6643,5.6021,30,4.3980606,0,0.31097484,16.6592754,4.4868969,0,1.33E-01,25.01112483
0,10,5,31,24,1800,70.5852,43.082,78.732,4.6307,24,4.123746,3.93E-01,0.49092012,5.98923927,1.22730561,1.96E-01,0.73638018,15.02218647
0,3,2,20,42,1600,59.664,37.757,82.963,5,13,2.2265892,0,0,1.11329991,3.34E-01,4.45E-01,2.11527036,12.02365071
0,10,1,16,24,800,76.9332,49.0332,68.6619,3.5603,21,2.5178427,0,0,7.9582563,0.67442841,8.99E-02,2.25E-01,19.0188801
0,9,5,27,16,500,85.4652,32.3898,76.2025,6.1983,21,11.625714,0.92544804,1.3303143,3.64396095,0.63624951,0,2.42930376,13.70822697
1,4,5,20,24,2000,109.3782,29.7436,49.6561,4.6815,18,3.4803333,0,0,21.8764035,2.36165967,2.49E-01,4.97E-01,19.51474914
0,5,0,22,28,200,87.4368,44.5349,76.1156,6.3121,12,2.9527848,0,0,9.00600426,1.77167088,0,2.95E-01,12.77081019
1,6,3,26,8,180,111.3534,36.6217,65.9649,5.9152,22,3.6385713,0,0.8316522,6.28949853,4.68E-01,0.57177549,2.60E-01,17.77692951
0,8,7,20,2,100,112.2516,37.8479,55.4231,5.0493,26,2.6172459,1.87E-01,0.18694386,12.11406939,2.31812298,0.82256148,2.43029142,19.70405595
0,7,4,26,8,380,109.7904,36.9912,56.9882,4.3853,20,5.579217,0,0,14.60651436,4.01208732,0,0,21.31422318
1,4,10,20,12,800,172.7046,25.8,47.0062,7.6398,19,4.7292984,0,0.4399335,36.84444921,3.84942078,1.64975328,2.08968678,17.70733134
0,7,4,24,16,800,172.9176,26.4025,38.0564,6.7116,17,5.1094944,0,0.07404795,15.84676575,1.85125716,1.11075642,4.36896711,23.62205007
0,4,7,22,28,730,128.1648,30.7782,45.4,5.0375,20,3.5560008,0,0,3.55598487,1.01599416,2.2351914,3.14958933,24.38389701
0,5,3,28,8,650,65.3142,45.7273,85.8346,5.594,12,1.7751861,0,1.3525101,3.21223671,1.52158581,0,0.59173047,11.24283645
0,6,7,17,28,20,91.2876,22,59.4126,4.9371,14,4.8090015,0,0.42746562,16.56436446,2.88540621,0,4.27E-01,15.28196229
1,5,1,19,20,400,96.7458,36.4022,66.0889,4.3944,15,7.273638,0,0.52707591,13.59862857,2.63539548,2.11E-01,1.05E-01,18.97482834
1,7,5,27,12,600,116.9676,32.446,55.3262,4.9857,19,5.488416,0,0,10.04920686,1.62333603,0.92761983,0.92761983,21.56713848
1,8,8,17,20,1000,182.1216,35.8225,48.6726,5.6401,38,10.047051,3.51E-01,0.4215609,48.19863636,3.16171737,1.12416417,1.19442609,23.81827581
0,3,5,16,24,730,28.1118,160.9535,168.9249,3.1792,17,3.7931454,0,0,3.05300043,3.70E-01,0,0,8.00256294
0,10,0,21,12,1000,113.871,31.102,46.4072,4.543,36,6.412356,0,0,3.50249724,0.59272875,1.62E-01,6.14284164,23.81697486
0,7,4,20,14,600,104.8392,46.3423,63.7489,5.6323,26,8.216163,0,0.07899687,1.65898206,0.55299402,0,0.86899212,17.61679053
1,6,7,17,6,400,162.6186,22.1146,46.3169,6.0805,24,14.238765,0,0,27.03543489,3.12409602,1.80E-01,1.56204801,23.13031752
0,7,4,25,24,500,101.349,30.5289,69.3498,7.7407,18,5.642937,1.9001304,9.788454,5.47006995,1.09401399,0,5.18E-01,13.99186593
0,7,3,20,30,130,80.1444,28.8421,101.2,7.1524,18,3.4968474,0,0.15657597,2.50521021,4.18E-01,0,7.46343864,10.96029135
1,7,4,22,10,2000,299.9994,54.2767,51.5748,5.7756,29,12.640455,0.9193203,0.6895035,190.2229071,3.90711393,0,1.2257604,19.45896759
0,9,5,26,8,450,99.5676,47.688,82.7333,5.9417,29,10.386891,0.71327637,2.8531161,7.08820218,0.980757,8.92E-02,1.78E-01,16.04876346
1,7,3,16,4,1000,125.0142,34.2353,50.2991,5.2141,16,4.7475117,4.81E-01,1.1418093,13.04062722,4.81E-01,4.21E-01,1.92304305,20.49241572
0,5,6,19,10,200,69.4998,26.3448,85.2203,9.1186,16,5.990742,0,0,5.50170162,1.10034351,2.45E-01,2.81198484,7.21334295
1,7,9,16,6,500,181.224,20.0571,36.7924,5.1997,24,8.572995,1.11820635,4.3330662,21.75847371,3.40121961,1.86E-01,1.86368256,29.39956902
1,5,3,18,28,365,127.416,28.198,63.7647,7.8333,14,6.847776,0,1.1851389,24.88815585,2.23861635,3.95E-01,1.4485149,13.43170341
0,9,10,23,10,75,66.495,38.1935,75.5439,3.7485,17,2.7666693,0,0.35864271,1.94693274,2.45928402,0,1.74199329,17.52238404
1,9,7,17,4,1260,204.3654,18.5152,47.335,9.3778,26,6.516963,0.9873945,3.2090454,31.94215101,2.61659277,4.94E-01,8.68905567,19.599741
1,6,7,21,20,750,139.065,35.3818,50.2443,5.8869,19,9.086472,0.71970678,0,22.76074152,2.69890308,9.00E-02,4.58813205,19.8819144
1,7,5,17,14,1000,175.5162,32.187,46.6528,6.2358,30,6.560505,0,0,47.44445175,2.57165955,0.89220744,2.88655317,20.25836154
1,7,6,17,6,300,135.9282,31.3235,48.0984,4.9164,34,2.6169273,2.38E-01,0.2775537,16.77217662,1.86357636,1.19E-01,2.89449162,24.18682698
1,4,3,19,2,550,124.899,35.3056,55.8897,5.0621,18,4.0696902,0,0.13127913,27.83129238,2.1004767,0,1.706634,19.0355535
1,9,5,23,8,1000,102.7938,33.5988,56.8998,4.2773,38,4.7295108,0,0,12.03871518,0.8929827,3.31E-02,0.62839602,21.46463424
1,9,7,16,20,800,260.5266,19.9031,29.0302,5.5985,33,5.72949,3.13E-01,0.5371596,48.56652909,6.08760171,4.48E-02,4.83427179,37.01799063
0,4,3,21,6,400,111.6288,32.7869,61.6911,5.6748,14,6.100128,0,0.1386441,14.69608344,1.24778097,0.55457109,2.91148893,17.05300128
1,3,6,21,12,800,118.5876,43.6821,65.0263,5.7237,12,4.4236548,0,0,30.86508123,2.31236694,4.02E-01,1.80967986,15.28173396
0,6,6,40,10,500,60.597,47.4286,104.5455,4.0341,18,5.738517,0,0,14.97279816,1.38515067,0.92343024,5.28E-01,11.60886537
0,3,2,21,4,30,68.682,40.1752,67.2174,4.7391,20,2.3254614,0,4.8723498,1.77177177,0.77514849,4.43E-01,1.77177177,15.28153218
0,7,5,22,10,600,120.4374,35.2103,58.6598,5.9744,20,2.9104641,2.91E-01,0.33955326,12.17534148,2.27984319,4.85E-01,0.77611491,18.9663642
0,6,4,16,12,1500,82.5222,47.7597,77.0282,4.3521,22,3.5559477,0,0,8.7713766,0.77045976,4.15E-01,2.84476878,16.83155304
1,6,5,23,10,500,286.2444,23.9155,33.2632,7.8982,20,9.065763,0.83944728,2.3504715,92.59090011,2.09861289,4.20E-01,0.83944728,23.92421562
0,10,4,25,20,2520,60.513,34.3869,79.2941,3.7484,19,4.9911876,0.96767847,0.611181,4.17628845,4.07E-01,2.55E-01,0.81488853,15.5846907
1,6,6,22,20,500,118.8228,43.7769,57.8254,4.9524,26,10.133604,0,0,10.719828,1.17247986,0,1.59122646,21.10466403
0,9,7,19,20,1000,202.6992,56.2939,59.6422,3.8426,26,6.068799,1.17120015,0.9937665,124.3599611,3.08770659,7.10E-02,0.5678514,19.83938661
1,6,1,22,12,800,109.2102,34.8413,68.0474,6.0395,17,3.6714402,0,0,2.82E-01,2.12E-01,0,1.62389889,17.86286124
0,5,4,27,18,1260,69.141,42.4444,66.2577,4.227,16,4.2507612,0,0.7728705,3.3813018,1.35252072,0.57965022,3.76773705,15.74721918
1,7,5,18,56,450,133.5036,20.88,44.2985,5.393,14,2.3535513,0,0.30698172,20.97722403,4.80941037,5.12E-01,1.12560849,20.56790799
1,4,4,18,42,1800,153.8088,33.2185,54.7632,5.2237,15,5.780466,0,0,44.59409154,1.78926822,2.20217913,1.38E-01,20.92068315
0,8,5,26,4,730,100.5228,46.1517,65.9794,4.9759,16,5.429475,0,0,23.76768744,1.32966117,0,2.22E-01,16.12213704
1,9,4,26,14,1400,126.1584,35.9704,53.0516,5.5332,30,6.321555,5.06E-02,0,11.2774311,1.46657421,2.52857421,3.38828445,20.58257421
0,11,4,19,8,400,82.2612,42.7219,69.3543,5.3858,34,2.9169954,1.50360084,1.5336873,1.62388827,4.21E-01,4.81E-01,1.35324288,15.27659388
0,7,0,17,10,100,82.4052,49.6765,72.3504,5.8394,13,8.956377,0.94275864,0.09427374,6.88214763,4.71E-01,9.43E-02,2.16834912,12.91581036
0,5,5,26,4,600,58.5666,35.184,82.8048,4.3307,21,3.2919876,0,0,6.58394334,0.6387399,0,0.88441236,12.33261306
1,7,5,24,16,500,143.9214,39.122,62.8757,4.6811,25,3.697884,2.10640266,2.2468203,65.53244106,2.9489616,2.43406152,3.22981281,17.31928716
0,5,3,23,8,400,49.0194,89.28,149.6923,9.3077,12,7.560378,0,0,2.10993381,5.27E-01,0,0,4.57152237
1,7,7,21,8,600,89.109,58.7436,71.5669,7.1019,10,3.0825612,0,0,4.23850572,1.23301917,0,3.08E-01,12.09901023
1,10,5,23,28,2000,106.5318,32.0673,66.283,5.4005,26,5.616918,1.57437783,1.3190571,15.10553754,2.08498743,0.8935668,2.25519417,17.7436836
0,3,2,24,28,1000,82.8864,20.7647,72.9275,7.5072,10,4.1330385,0,0,1.59E-01,3.18E-01,3.18E-01,4.77E-01,10.96844751
1,7,10,22,42,600,219.0054,21.9186,41.7275,7.9391,24,3.8953629,0.58139721,0.8721144,61.68604698,2.96511462,4.30232661,9.82558152,20.05813737
0,3,0,18,28,300,98.1684,36.3967,71.377,4.9754,14,3.905505,0,0,22.04731116,1.88977059,0,3.78E-01,15.37012422
1,5,3,21,12,600,217.9494,16.4526,34.1673,5.4145,22,8.010666,0,0,65.76678198,1.58235876,2.97E-01,1.38456657,27.19678986
0,7,2,21,8,1000,98.9022,35.3774,65.8295,6.3062,22,4.6610649,2.42E-01,0.665874,3.57147945,1.21066938,4.24E-01,0.66586869,15.61764987
0,7,6,35,8,500,84.24,52.203,67.2405,3.3755,27,4.7560077,0,0.2481363,15.34323438,2.56409811,1.15797825,1.19933784,19.60294824
0,5,2,23,12,1000,69.4308,52.5091,92.3571,6.875,14,7.12602,0,0,5.34433446,4.86E-01,0,1.29559752,9.06917202
0,4,3,18,28,630,93.6336,44.8889,72.7885,5.5769,20,2.6839395,0,0,7.38079911,0.74553462,0,2.75848128,15.50713284
1,4,10,19,6,600,144.5262,28.362,57.2432,6.8198,18,4.9918248,0,0,19.72182852,2.04583149,0.57283218,2.04583149,18.1669968
0,3,1,19,8,100,83.682,41.1963,52.7037,5.6019,21,3.8252709,0,0,5.144328,1.18715139,0,1.32E-01,14.2458273
1,9,8,24,20,1000,184.2468,29.2129,47.794,7.515,47,7.820037,1.72768815,1.682208,36.96340383,3.27351411,5.68318149,8.91122607,21.18689469
1,6,6,20,20,500,130.3464,34.0934,46.2843,4.7868,24,4.5244386,0,0,19.07146503,1.20270438,0.85907304,1.20270438,23.36684085
0,6,5,19,12,196,91.3842,72.2642,72.785,8.5514,18,6.793083,1.00978677,9.363654,17.99253144,0.73438893,9.18E-02,1.7441757,9.82245393
0,6,3,18,12,300,68.8164,63.5897,69.4082,3.6633,21,7.241247,0,0,10.98937953,0.85188861,0,0.85188861,16.69704012
0,6,1,18,24,1500,121.7664,32.8219,58.7091,6.6455,11,1.4675247,0,0.06988491,10.34270649,4.89E-01,1.40E-01,2.37602853,15.37428726
0,7,2,28,10,100,63.813,42.7677,89.6361,4.4364,30,2.3760657,0,0,9.35447301,3.21E-01,3.64E-01,0.74921445,13.29319737
0,6,5,20,24,1200,144.0828,38.1706,53.7143,6.1599,22,16.549146,4.17152007,6.359787,22.22529705,1.43609481,1.09416798,1.16255547,20.10534858
1,9,2,22,20,1500,123.717,32.4521,47.4493,5.7304,29,6.678918,2.90730996,0.6678918,6.44322303,1.06077339,4.63597515,2.04297471,20.54759193
0,7,5,19,4,500,113.6286,47.3333,66.3396,5.1472,23,7.549758,1.01114613,0.9437463,27.8402238,2.22452361,2.70E-01,2.7638019,17.8635834
0,7,4,23,8,500,88.3518,38.7704,71.3953,4.876,23,4.6240542,0,0,1.80940374,0.80417826,6.70E-02,2.27851038,17.28986976
1,3,6,22,4,150,134.5398,25.5724,42.1096,7.3973,13,2.4113241,0,0,10.56396357,1.26308439,3.44E-01,1.26308439,16.76455146
0,7,6,18,28,300,145.4184,46.989,52.2336,5.5657,22,6.40917,0,0,39.95104878,2.13642009,2.14E-01,1.13942511,19.51263576
0,7,4,17,24,250,76.5612,49.2949,64.1789,4.0927,20,7.327269,1.04674968,0.661095,4.51755684,0.99165843,5.51E-02,1.26711999,17.24383737
1,6,6,17,24,780,159.0462,31.0184,54.7073,5.128,15,3.6132957,0,0,49.94094294,2.19378933,0,2.58E-01,21.16360503
0,4,2,20,4,200,50.9112,60.2139,96,4.2979,18,4.4420805,0,0.06256242,2.62772253,3.13E-01,6.26E-02,1.56411891,11.762181
1,5,5,23,8,350,167.1048,26.2529,48.7328,6.7214,16,4.9593276,0,0.6563691,38.72665305,3.20898699,0.72931788,2.33380872,19.10806686
0,7,6,22,12,1000,176.4444,59.5914,52.877,5.5668,20,6.87114,2.94E-01,0.19631601,77.34915576,2.74844538,1.96317603,1.17790668,18.35570358
1,7,7,25,4,840,74.469,45.1856,62.5193,3.2569,27,4.1031963,0,1.5525909,12.97502217,2.21795514,0.83173185,2.99423466,20.07246906
0,9,1,21,32,300,80.7408,37.07,59.1421,4.1072,38,3.0921192,9.37E-02,0,4.02911649,0.9370026,1.82715507,2.34251181,18.78692337
0,7,7,28,14,450,81.9714,46.8683,66.1341,4.2514,30,3.9693843,0,2.9172609,10.71258516,2.00860839,9.56E-02,0.86083065,17.12101176
0,6,1,20,10,300,158.7516,24.1581,42.7758,5.7485,34,6.821226,0.74145654,4.3745904,20.61243234,0.96389244,1.70534367,2.37265668,24.46799679
0,9,8,22,10,270,99.0072,56.954,76.2178,5.7736,23,6.617853,0.69420285,1.2032991,8.28414693,0.60164424,5.09E-01,1.48096431,16.15177215
0,4,2,20,10,600,81.7656,31.9101,63.4222,7.7333,5,3.7457271,0,0,1.17053109,3.51E-01,2.34E-01,1.17E-01,10.53478512
0,4,5,19,10,640,80.8044,47.1498,69.75,4.9423,14,4.4315136,0,0.43588728,7.26481809,5.09E-01,1.45E-01,1.08972351,15.11082099
0,4,3,22,20,1000,102.9456,24.9394,64.3308,6.9023,11,2.7261009,0,0,7.33946607,1.67759361,2.09699334,1.04849667,13.94498925
0,7,4,19,14,340,99.2562,33.0233,64.268,3.7062,17,8.695125,4.80E-01,2.0987775,14.03175465,1.85890887,0,0.53968185,23.26632786
0,5,1,22,28,900,70.5282,49.5268,59.3459,3.478,44,5.552667,0,0.06309873,1.95610311,3.16E-01,0,1.89E-01,20.06583156
0,7,3,26,16,1000,75.3984,33.5301,78.3063,3.8679,22,4.6965888,0,0,10.44859851,1.63589418,0.58047858,1.26649872,17.5726485
0,8,0,23,24,500,36.2466,86.271,146.5385,4.3974,25,3.4255341,0,0,4.03005636,4.53E-01,0.55413036,0.95713812,7.85860884
0,4,3,21,20,550,57.4998,29.791,98.5294,5.7206,10,3.1473432,0,0,5.19998211,2.18946699,1.77894027,2.74E-01,9.30522807
1,9,4,21,24,1500,170.0796,34.8524,45.4667,5.8222,25,22.869639,1.20015027,0.46672776,29.80373967,2.06692812,2.67E-01,4.53390102,24.00301602
1,10,4,22,8,1800,149.0958,47.9933,39.48,4.4583,30,5.472486,0,0,15.91197255,0.6438375,0,0,27.59301675
0,6,2,18,20,140,90.8652,27.8673,64.1321,5.6887,17,4.0262013,0.71896869,0.43137909,5.89552839,0.64707129,0,2.16E-01,15.24209481
0,8,0,21,16,400,92.8056,37.3705,53.3492,4.6627,13,6.085791,0,0,4.58328402,1.05190038,0,0.67622319,18.93423339
1,6,6,23,8,900,90.7164,41.1814,65.7815,4.4664,23,4.2625494,0.56833992,0.35521245,16.62394266,1.34980731,0.99459486,3.26795454,16.90811262
0,4,3,26,28,500,47.0802,68.2573,101.6977,3.9419,19,3.9606759,0,0.26852139,3.6250308,1.07408556,6.71E-02,0.67130082,11.54639853
1,7,5,23,28,1000,185.6538,39.4605,54.71,4.942,38,4.1923512,2.04853959,2.2391208,87.37250823,2.38201821,1.71505566,1.00044648,20.53301598
0,4,3,39,10,500,29.8764,88.7771,137.9773,2.4716,22,2.0299068,0,0,3.81376944,3.69E-01,0,0.67663737,10.82619261
0,7,2,17,6,250,114.5232,31.4632,55.5009,5.5174,31,4.6717911,0.56627964,0.17696106,7.82173089,1.09716813,5.31E-01,2.30050971,19.28888298
0,4,5,18,10,150,63.1158,51.7983,82.3,4.0917,13,2.9877777,0,0,7.81423317,0.9193203,0,1.15E-01,13.78982043
0,4,5,24,42,1260,146.6124,56.6047,52.1839,7.4368,17,11.746251,0,0,38.17561842,1.95772266,0,1.63143909,14.19349725
0,7,4,18,14,21,83.5914,34.2743,65.3105,3.7692,20,4.0591233,0,0,13.88654208,1.44206325,1.60E-01,2.67E-01,18.74683287
0,6,0,24,16,900,55.0998,96.4825,78.0095,3.1157,37,1.6125939,0,0,4.78820754,3.72E-01,1.24E-01,9.92E-02,15.65471367
1,7,3,22,28,1000,87.8814,43.4667,67.5094,8.3868,17,2.8069722,0,0.8420598,6.08172354,1.68416739,0,1.30990797,9.91789056
1,6,2,18,42,1200,137.1456,26.3427,42.0346,4.5693,29,4.3139502,0.96495975,0.7946946,14.07705426,3.29221593,3.8030751,2.15696979,26.22418371
1,9,5,22,12,800,96.5724,49.0962,63.5875,4.0911,39,7.274169,3.80E-01,2.2346073,18.30477006,2.04442965,1.43E-01,1.66406904,19.82620719
1,7,4,17,28,1500,122.6004,31.1003,40.227,3.4703,23,6.989022,0,3.0388068,24.91816266,4.40625924,7.60E-02,2.28E-01,28.10890449
1,7,7,16,36,1000,210.7992,40.9083,47.0675,4.7843,35,9.24471,0,0.05470362,91.90258605,2.73519693,0.71115237,3.50105292,25.10909964
1,8,5,24,4,500,98.1078,34.3628,59.6937,4.2436,33,2.6322201,0,0,14.54899644,3.15866412,2.10577608,0.86145192,20.62702953
1,9,5,20,20,2000,166.0308,29.1412,44.3944,4.2986,36,8.580429,0,0.7091505,55.59615666,2.62379844,0.70913457,1.56009393,25.17427989
1,5,4,19,16,1000,132.462,25.2414,50.3636,8.6591,11,4.4392662,0,0,15.76712637,2.29618206,3.06E-01,0.91847601,13.470939
1,8,1,23,10,1000,144.6798,26.1164,42.6596,6.4617,26,6.782994,1.16944785,1.0524951,8.24461398,2.28042729,1.75E-01,0.87708456,22.16105667
0,10,4,18,6,250,123.0042,36.6402,54.306,5.668,43,3.5620011,1.02166524,3.1478211,9.85767516,1.02166524,2.21E-01,3.64485303,20.21237163
0,4,4,17,8,500,129.4314,33.0458,49.8502,5.2378,19,4.6521972,0,0,8.41825629,1.03381983,1.03381983,2.36301903,22.67021664
0,8,4,21,20,500,109.3308,41.2632,65.8042,5.9685,24,8.550693,1.56565881,3.131307,9.45418419,0.60217524,1.20E-01,5.66046531,17.22227346
0,7,5,21,16,300,116.784,39.6149,61.4672,5.0349,23,3.1473432,0.88125291,0.20981934,15.90448545,4.62E-01,0,2.97946755,19.21966713
1,7,6,24,20,800,112.038,40.2321,58.8444,5.4356,15,10.279629,0,0,12.08458827,1.33401537,0.70624062,1.80484245,17.65605798
0,4,4,16,16,750,78.3252,126.2353,109.7971,6,13,2.5627653,0,0,21.58098165,0.94416579,1.35E-01,4.05E-01,9.30679983
0,10,5,25,2,400,96.4332,51.0448,65.5484,4.6228,32,8.679195,1.4139999,1.6090362,10.28805066,1.60903089,0,1.12144545,19.64969217
0,7,4,20,6,100,179.625,40.212,40.0109,5.0936,30,5.405049,0,3.70E-02,33.83816085,2.29536963,0,1.5549273,27.28525977
1,8,5,25,16,800,150.3102,31.5245,44.4321,5.8885,35,5.415669,1.30254831,1.4396472,36.67695057,2.87931033,0.68555286,1.16543349,19.6753023
1,5,4,29,8,400,249.7284,36.1212,58.6866,10.9851,8,4.443939,0,0,113.0543657,2.13310134,0.71103555,10.30999158,11.90981493
0,6,3,22,4,200,98.3262,48.4532,66.6275,5.7402,26,4.2037677,0,0.13782636,16.81513983,2.06743788,6.89E-02,1.03371894,14.05855953
0,4,3,21,24,1000,147.2652,20.9351,50.6207,5.7716,10,3.967632,0,0,26.38944684,1.93768803,1.85E-01,1.56860586,21.40682427
0,5,3,21,10,650,119.5638,45.2512,55.5472,4.75,23,7.77915,0,0,9.61565067,1.94473971,2.16E-01,3.34927188,22.90469562
0,7,0,25,16,700,78.147,41.3802,91.9618,5.7452,34,4.293135,0,0,2.69978985,0.57536505,1.77E-01,3.10E-01,13.8972789
1,4,8,31,8,800,133.179,23.3208,52.775,6.4813,22,7.686225,0.904293,2.2607325,20.91174111,3.27805947,0.67821975,0.56518047,18.08583345
1,6,9,21,10,500,180.1512,33.0131,53.7516,7.0218,28,3.7270359,1.17895275,1.2169989,62.3323377,4.715811,3.65094891,4.75384122,17.456094
1,6,1,23,24,500,120.3918,34.2149,62.7143,4.4341,19,9.708804,0,0,27.3873339,0.78570477,0.5612139,2.357109,20.42825499
1,10,4,19,20,960,301.7682,21.3916,34.2797,4.9759,22,4.8039039,3.33E-01,2.4732918,138.7430147,3.66239727,0.76101858,3.66239727,31.62979026
0,6,7,24,16,400,136.0536,34.0848,57.4864,3.3776,26,3.2467995,0,0,56.27751462,2.02022136,0,7.22E-02,23.88186837
0,10,1,29,6,250,64.3224,55.8694,70.3218,3.5804,30,2.6821872,0.88181577,0.9553221,1.61666136,1.47E-01,3.67E-02,3.45377799,18.04048074
1,8,5,16,12,1000,150.6972,29.1499,41.0246,4.7111,29,5.461866,1.72217106,2.7062946,35.82119628,3.1983192,1.03330476,0.88568676,24.01201116
0,8,2,17,28,850,125.8236,41.8719,59.1373,5.2941,16,5.969502,0,1.0534509,33.70982877,3.51143928,0,0.7900749,17.9083467
0,3,2,16,40,730,138.4824,46.5,54.1085,5.7132,18,3.5335926,0,0,34.06383054,2.83E-01,0,0.56537694,18.23333463
1,7,4,22,14,450,141.6672,29.3746,43.2469,5.3395,22,11.010816,1.89590895,1.0938069,16.9902477,3.57305652,0.5833566,1.46E-01,23.62592637
1,9,8,20,16,1300,208.7646,21.227,33.7982,5.5046,25,5.847372,0,1.1016657,52.5406977,1.35588726,2.20332078,3.55920804,27.7109784
0,6,6,37,6,600,44.9682,74.575,99.9503,3.9193,12,3.6785025,0,0.570825,7.42045419,2.34663768,6.34E-02,0.9513396,10.21105035
0,11,6,16,10,200,71.8128,47.7475,79.4228,4.748,29,1.9435131,0.95724963,1.4213808,6.2946333,1.94350248,2.61E-01,3.53891853,14.27169762
1,6,4,20,36,100,174.0006,24.6443,30.1806,4.2977,17,3.2979879,0,0.10638585,31.27784877,2.55329226,2.13E-01,1.59580899,31.80978333
1,8,10,22,4,730,135.0156,21.3878,44,7.0494,27,4.5274122,0,0,2.20712274,2.26371672,2.54668131,3.90491028,19.46796273
0,4,3,21,8,500,85.4664,52.8485,105.0149,8.1343,12,6.970968,0,0,13.28420754,5.26E-01,3.95E-01,2.49900813,8.81229546
1,12,7,22,6,400,137.163,42.3629,40.2865,3.2851,34,9.353565,2.81E-01,0.607995,22.3549407,2.75929371,2.34E-01,0.60797907,33.29857458
1,3,3,17,50,500,99.7578,35.9,47.3906,3.8144,25,3.8904246,0,1.1868912,6.7258584,0.6593958,6.59E-02,1.38473649,23.80426803
